"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.383235442E1,5.417412147E-2,4.064950347E-1,-2.267699689E-1
5.385224342E1,9.916737676E-2,3.129588366E-1,-2.146942914E-1
5.387213142E1,1.864183396E-1,2.112960070E-1,-1.762490571E-1
5.389201942E1,2.585254014E-1,1.569642872E-1,-1.913485676E-1
5.391190842E1,2.700027227E-1,2.237913460E-1,-1.206781417E-1
5.393179642E1,1.923542768E-1,2.160055935E-1,5.299492739E-3
5.395168442E1,4.240937158E-2,1.046430692E-1,3.930278122E-2
5.397157342E1,-5.927993730E-2,1.955962181E-1,5.772506446E-2
5.399146142E1,-7.387878746E-2,2.797849774E-1,5.262850225E-2
5.401134942E1,1.617507369E-4,2.816292346E-1,1.881658286E-2
5.403123842E1,6.094740331E-2,2.825710773E-1,-6.375928223E-2
5.405112642E1,4.892195016E-2,1.885285378E-1,-1.248467639E-1
5.407101442E1,6.327425689E-2,5.358991027E-2,-8.761070669E-2
5.409090342E1,1.198531836E-1,9.694790095E-2,-4.109703377E-2
5.411079142E1,2.312667966E-1,1.776715219E-1,-6.373416632E-2
5.413068042E1,3.386364877E-1,2.171344012E-1,-1.258108616E-1
5.415056842E1,3.561385572E-1,1.541041732E-1,-1.882740557E-1
5.417045642E1,3.012526035E-1,1.281919628E-1,-2.221768796E-1
5.419034542E1,2.592626214E-1,1.485935599E-1,-1.950211674E-1
5.421023342E1,2.704904377E-1,2.684335113E-1,-1.641803980E-1
5.423012142E1,2.553609908E-1,3.613008559E-1,-1.714063734E-1
5.425001042E1,1.535360515E-1,3.660760522E-1,-1.901371181E-1
5.426989842E1,3.998213634E-2,4.015181065E-1,-1.734532267E-1
5.428978642E1,-1.681807451E-3,4.802930653E-1,-1.106975526E-1
5.430967542E1,4.140223190E-2,5.443566442E-1,-6.288860738E-2
5.432956342E1,1.164489537E-1,5.760318637E-1,1.069801114E-2
5.434945142E1,1.452033073E-1,5.722367167E-1,6.275938451E-2
5.436934042E1,2.141916007E-1,5.497053862E-1,5.591183901E-2
5.438922842E1,3.351011872E-1,5.476469398E-1,1.302276645E-2
5.440911742E1,4.707968831E-1,5.830588341E-1,-1.843227446E-2
5.442900542E1,-2.591382861E-1,2.961948216E-1,8.746672422E-2
5.444889342E1,-4.383377731E-1,-1.445520371E-1,3.233049437E-2
5.446878317E1,-4.495476186E-2,1.382152736E-1,-1.871333122E-1
5.448867117E1,7.156893611E-2,-6.907530874E-2,-2.047053576E-1
5.450855917E1,-1.080164611E-1,-2.915537655E-1,-8.086921275E-2
