"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
4.697087408E1,-7.803748389E0,-3.397520854E0,-4.877955166E0
4.699076308E1,-7.837497933E0,-3.384592076E0,-4.832628135E0
4.701065108E1,-7.864006870E0,-3.375113447E0,-4.796054678E0
4.703053908E1,-7.874489173E0,-3.375390897E0,-4.778621204E0
4.705042808E1,-7.861974378E0,-3.398061722E0,-4.783163322E0
4.707031608E1,-7.826710989E0,-3.445854231E0,-4.806743388E0
4.709020408E1,-7.762594516E0,-3.520869038E0,-4.856098858E0
4.711009308E1,-7.684869817E0,-3.611426913E0,-4.912893156E0
4.712998108E1,-7.625115366E0,-3.680811728E0,-4.954328865E0
4.714986908E1,-7.593684828E0,-3.707483218E0,-4.982630559E0
4.716975808E1,-7.597327643E0,-3.684969099E0,-4.993771259E0
4.718964608E1,-7.630256238E0,-3.625807555E0,-4.986863943E0
4.720953508E1,-7.676317679E0,-3.557941262E0,-4.965005881E0
4.722942308E1,-7.726055265E0,-3.495582461E0,-4.932041034E0
4.724931108E1,-7.776482238E0,-3.435438878E0,-4.894917061E0
4.726920008E1,-7.817407485E0,-3.389433278E0,-4.861681488E0
4.728908808E1,-7.848324053E0,-3.368040947E0,-4.826611058E0
4.730897608E1,-7.857630481E0,-3.352531208E0,-4.822265699E0
4.732886508E1,-7.862282526E0,-3.362565614E0,-4.807679527E0
4.734875308E1,-7.875874379E0,-3.400980359E0,-4.758155073E0
4.736864108E1,-7.878364123E0,-3.446032864E0,-4.721475489E0
4.738853008E1,-7.882896885E0,-3.487125341E0,-4.683590502E0
4.740841808E1,-7.913118219E0,-3.597115268E0,-4.547467906E0
4.742830608E1,-7.938267093E0,-3.738105963E0,-4.387096615E0
4.744819508E1,-7.941805243E0,-3.834117537E0,-4.296907114E0
4.746808321E1,-7.937399951E0,-3.887235982E0,-4.257129090E0
4.748797121E1,-7.943881005E0,-3.900723462E0,-4.232634227E0
4.750786021E1,-7.970929640E0,-3.885360196E0,-4.195753499E0
4.752774821E1,-8.009037699E0,-3.857676261E0,-4.148461803E0
4.754763621E1,-8.042369751E0,-3.834777395E0,-4.104976938E0
4.756752521E1,-8.091807375E0,-3.820892889E0,-4.019893226E0
4.758741321E1,-8.149510623E0,-3.789324941E0,-3.932249310E0
4.760730121E1,-8.191556196E0,-3.766397716E0,-3.866362884E0
4.762719021E1,-8.212423739E0,-3.771769553E0,-3.816539637E0
4.764707821E1,-8.231428944E0,-3.787381327E0,-3.759709963E0
4.766696621E1,-8.251932791E0,-3.805736906E0,-3.695681782E0
4.768685521E1,-8.271007578E0,-3.824129907E0,-3.633535820E0
4.770674321E1,-8.288553318E0,-3.831991197E0,-3.584942535E0
4.772663121E1,-8.305644144E0,-3.826195729E0,-3.551421617E0
4.774652021E1,-8.317261392E0,-3.812920210E0,-3.538494008E0
4.776640821E1,-8.320834626E0,-3.793080315E0,-3.551391211E0
4.778629621E1,-8.320999517E0,-3.767601073E0,-3.578020893E0
4.780618521E1,-8.316959091E0,-3.738077312E0,-3.618164367E0
4.782607321E1,-8.311367399E0,-3.717759407E0,-3.651791412E0
4.784596121E1,-8.311804186E0,-3.708291011E0,-3.660414886E0
4.786585021E1,-8.316391327E0,-3.703711179E0,-3.654620880E0
4.788573821E1,-8.322250822E0,-3.715023495E0,-3.629713203E0
4.790562621E1,-8.328991492E0,-3.738078189E0,-3.590372259E0
4.792551521E1,-8.340580673E0,-3.760202883E0,-3.540008144E0
4.794540321E1,-8.358267331E0,-3.772597227E0,-3.484681790E0
4.796529121E1,-8.378808600E0,-3.769851959E0,-3.438003759E0
4.798518021E1,-8.396076012E0,-3.753671836E0,-3.413491354E0
4.800506821E1,-8.408692549E0,-3.727657866E0,-3.410950447E0
4.802495721E1,-8.418524058E0,-3.689758261E0,-3.427862056E0
4.804484521E1,-8.418762624E0,-3.654644853E0,-3.464696591E0
4.806473321E1,-8.416131962E0,-3.639670427E0,-3.486778893E0
4.808462221E1,-8.419418097E0,-3.640432319E0,-3.478035260E0
4.810451021E1,-8.423514656E0,-3.659194280E0,-3.448302460E0
4.812439821E1,-8.428257333E0,-3.685527508E0,-3.408441114E0
4.814428721E1,-8.441458592E0,-3.706593856E0,-3.352471858E0
4.816417521E1,-8.463472774E0,-3.702294983E0,-3.301321293E0
4.818406321E1,-8.479968354E0,-3.678277837E0,-3.285803952E0
4.820395221E1,-8.487299008E0,-3.644424505E0,-3.304544863E0
4.822384021E1,-8.483281971E0,-3.612200792E0,-3.349928319E0
4.824372821E1,-8.478924041E0,-3.616060539E0,-3.356790612E0
4.826361721E1,-8.473018938E0,-3.635165439E0,-3.351059171E0
4.828350521E1,-8.471817335E0,-3.636929544E0,-3.352185929E0
4.830339321E1,-8.479792353E0,-3.650381356E0,-3.317220165E0
4.832328221E1,-8.486709024E0,-3.699831259E0,-3.243935257E0
4.834317021E1,-8.492203653E0,-3.749817644E0,-3.171349091E0
4.836305821E1,-8.505022504E0,-3.778511100E0,-3.102180915E0
4.838294721E1,-8.525621660E0,-3.772780537E0,-3.052215873E0
4.840283521E1,-8.533681462E0,-3.750045978E0,-3.057700269E0
4.842272321E1,-8.533063996E0,-3.715457943E0,-3.101338039E0
4.844261221E1,-8.523272833E0,-3.676775688E0,-3.173519285E0
4.846249954E1,-8.509766935E0,-3.667222799E0,-3.220471842E0
4.848238754E1,-8.501021839E0,-3.685025232E0,-3.223245176E0
4.850227654E1,-8.495719584E0,-3.704000908E0,-3.215471596E0
4.852216454E1,-8.492808255E0,-3.715269370E0,-3.210156184E0
4.854205254E1,-8.496011944E0,-3.744081525E0,-3.167922330E0
4.856194154E1,-8.497153906E0,-3.770091695E0,-3.133837156E0
4.858182954E1,-8.496713026E0,-3.786931091E0,-3.114654488E0
4.860171754E1,-8.502954344E0,-3.788033583E0,-3.096242775E0
4.862160654E1,-8.521601114E0,-3.767166625E0,-3.070318268E0
4.864149454E1,-8.528011417E0,-3.729893549E0,-3.097902215E0
4.866138254E1,-8.518844152E0,-3.691255440E0,-3.168601484E0
4.868127154E1,-8.495834189E0,-3.673576676E0,-3.249886260E0
4.870115954E1,-8.476433712E0,-3.682143139E0,-3.290593699E0
4.872104854E1,-8.463177490E0,-3.690258782E0,-3.315526226E0
4.874093654E1,-8.460643891E0,-3.693851019E0,-3.317996090E0
4.876082454E1,-8.472061164E0,-3.726003689E0,-3.252255260E0
4.878071354E1,-8.485903863E0,-3.771315517E0,-3.162710415E0
4.880060154E1,-8.498877665E0,-3.805895365E0,-3.085505533E0
4.882048954E1,-8.516090698E0,-3.808675132E0,-3.034189784E0
4.884037854E1,-8.524573254E0,-3.789631043E0,-3.034211419E0
4.886026654E1,-8.520159191E0,-3.761419397E0,-3.081349917E0
4.888015454E1,-8.505526534E0,-3.727868366E0,-3.161503257E0
4.890004354E1,-8.483517614E0,-3.711828868E0,-3.238569852E0
4.891993154E1,-8.467420814E0,-3.714259848E0,-3.277676030E0
4.893981954E1,-8.457911487E0,-3.721451631E0,-3.294029815E0
4.895970854E1,-8.454048232E0,-3.733966134E0,-3.289778597E0
4.897959654E1,-8.458487438E0,-3.767648728E0,-3.239580543E0
4.899948454E1,-8.467096878E0,-3.805931033E0,-3.171636189E0
4.901937354E1,-8.477425400E0,-3.833247178E0,-3.110561437E0
4.903926154E1,-8.491095021E0,-3.844395187E0,-3.059094245E0
4.905914954E1,-8.506983075E0,-3.839337054E0,-3.021065416E0
4.907903854E1,-8.514011428E0,-3.819657665E0,-3.026207750E0
4.909892654E1,-8.507751984E0,-3.791688386E0,-3.078535067E0
4.911881454E1,-8.489905697E0,-3.762131003E0,-3.162906296E0
4.913870354E1,-8.466012805E0,-3.743081944E0,-3.248392881E0
4.915859154E1,-8.451487151E0,-3.731534570E0,-3.299107245E0
4.917847954E1,-8.456575983E0,-3.737688472E0,-3.279041062E0
4.919836854E1,-8.470702271E0,-3.768888045E0,-3.206060210E0
4.921825654E1,-8.489284138E0,-3.809078590E0,-3.107902416E0
4.923814454E1,-8.505402573E0,-3.841264588E0,-3.023061363E0
4.925803354E1,-8.523319611E0,-3.849849763E0,-2.961039947E0
4.927792154E1,-8.538104296E0,-3.837098155E0,-2.934882720E0
4.929781054E1,-8.539135745E0,-3.811973839E0,-2.964475771E0
4.931769854E1,-8.530656697E0,-3.777873462E0,-3.031781608E0
4.933758654E1,-8.514072239E0,-3.749951837E0,-3.112001606E0
4.935747554E1,-8.493050914E0,-3.733719674E0,-3.188030612E0
4.937736354E1,-8.482817118E0,-3.725804591E0,-3.224324865E0
4.939725154E1,-8.485519116E0,-3.736484823E0,-3.204799550E0
4.941714054E1,-8.494623815E0,-3.770452175E0,-3.140245704E0
4.943702854E1,-8.508248997E0,-3.809173315E0,-3.055480666E0
4.945691654E1,-8.521941422E0,-3.835777269E0,-2.983195339E0
4.947680542E1,-8.539202403E0,-3.837570025E0,-2.931075598E0
4.949669342E1,-8.553466101E0,-3.821774941E0,-2.910046087E0
4.951658142E1,-8.548493044E0,-3.799016701E0,-2.954126491E0
4.953647042E1,-8.532604405E0,-3.764409955E0,-3.043019080E0
4.955635842E1,-8.503744302E0,-3.729673109E0,-3.164170172E0
4.957624642E1,-8.473701893E0,-3.705098431E0,-3.271810688E0
4.959613542E1,-8.460637459E0,-3.696937180E0,-3.314572253E0
4.961602342E1,-8.471969363E0,-3.714701898E0,-3.265397462E0
4.963591142E1,-8.494168902E0,-3.762250578E0,-3.151293434E0
4.965580042E1,-8.520794783E0,-3.820177190E0,-3.006388612E0
4.967568842E1,-8.546384538E0,-3.864876814E0,-2.873697748E0
4.969557642E1,-8.569311470E0,-3.883122174E0,-2.779277202E0
4.971546542E1,-8.581166700E0,-3.876962132E0,-2.751153556E0
4.973535342E1,-8.577866532E0,-3.848722712E0,-2.800657546E0
4.975524142E1,-8.562828662E0,-3.808547955E0,-2.899828370E0
4.977513042E1,-8.538506584E0,-3.774507512E0,-3.013815746E0
4.979501842E1,-8.512073661E0,-3.755165215E0,-3.111180950E0
4.981490642E1,-8.494297541E0,-3.748921850E0,-3.166796449E0
4.983479542E1,-8.489529136E0,-3.756904761E0,-3.170121176E0
4.985468342E1,-8.491993738E0,-3.785051503E0,-3.129773633E0
4.987457242E1,-8.499906190E0,-3.818549910E0,-3.066979215E0
4.989446042E1,-8.507776542E0,-3.845599129E0,-3.010852377E0
4.991434842E1,-8.518864617E0,-3.857744088E0,-2.963588163E0
4.993423742E1,-8.532638319E0,-3.856176158E0,-2.925763695E0
4.995412542E1,-8.543193712E0,-3.850715443E0,-2.902055574E0
4.997401342E1,-8.548681324E0,-3.846749277E0,-2.891139115E0
4.999390242E1,-8.549130975E0,-3.845509374E0,-2.891453110E0
5.001379042E1,-8.547697238E0,-3.843600259E0,-2.898223017E0
5.003367842E1,-8.544528632E0,-3.842169152E0,-2.909451132E0
5.005356742E1,-8.540549601E0,-3.841569521E0,-2.921895761E0
5.007345542E1,-8.535278336E0,-3.841684711E0,-2.937110217E0
5.009334342E1,-8.527968147E0,-3.841966546E0,-2.957901161E0
5.011323242E1,-8.519930565E0,-3.844182349E0,-2.978110308E0
5.013312042E1,-8.511709380E0,-3.851319460E0,-2.992358511E0
5.015300842E1,-8.500530673E0,-3.862870050E0,-3.009201708E0
5.017289742E1,-8.490044276E0,-3.876750755E0,-3.020935023E0
5.019278542E1,-8.480183532E0,-3.893895376E0,-3.026577879E0
5.021267342E1,-8.467782172E0,-3.909508904E0,-3.041135399E0
5.023256242E1,-8.448441337E0,-3.927709240E0,-3.071321650E0
5.025245042E1,-8.425973411E0,-3.947662571E0,-3.107255421E0
5.027233842E1,-8.404227031E0,-3.971483835E0,-3.135659733E0
5.029222742E1,-8.378298138E0,-3.995512968E0,-3.174283224E0
5.031211542E1,-8.345478301E0,-4.024180697E0,-3.224141262E0
5.033200442E1,-8.309438987E0,-4.054655215E0,-3.278581471E0
5.035189242E1,-8.271148496E0,-4.088280798E0,-3.333195927E0
5.037178042E1,-8.228188418E0,-4.128846442E0,-3.389043853E0
5.039166942E1,-8.185906032E0,-4.178627881E0,-3.430181354E0
5.041155742E1,-8.141985256E0,-4.232587157E0,-3.468336483E0
5.043144542E1,-8.099467812E0,-4.271529905E0,-3.519768884E0
5.045133442E1,-8.061256843E0,-4.309909567E0,-3.560466675E0
5.047122254E1,-8.022374028E0,-4.352786030E0,-3.595954011E0
5.049111054E1,-8.000684951E0,-4.401990058E0,-3.584357813E0
5.051099954E1,-7.977936943E0,-4.457110882E0,-3.566903290E0
5.053088754E1,-7.935375645E0,-4.500983126E0,-3.606533671E0
5.055077554E1,-7.868243178E0,-4.534982931E0,-3.709553132E0
5.057066454E1,-7.807870091E0,-4.557471322E0,-3.808242145E0
5.059055254E1,-7.783977199E0,-4.592530058E0,-3.815033686E0
5.061044054E1,-7.746173195E0,-4.669047891E0,-3.799069911E0
5.063032954E1,-7.721427779E0,-4.774119141E0,-3.717988618E0
5.065021754E1,-7.724020434E0,-4.921814838E0,-3.514453473E0
5.067010554E1,-7.717540550E0,-5.062355590E0,-3.323883944E0
5.068999454E1,-7.693061181E0,-5.172770317E0,-3.208638539E0
5.070988254E1,-7.659879402E0,-5.232576224E0,-3.191004799E0
5.072977154E1,-7.625232310E0,-5.246279758E0,-3.250921510E0
5.074965954E1,-7.595094591E0,-5.263744807E0,-3.292964452E0
5.076954754E1,-7.591890317E0,-5.277692755E0,-3.277991779E0
5.078943654E1,-7.578039433E0,-5.299309326E0,-3.275164358E0
5.080932454E1,-7.557189431E0,-5.323012185E0,-3.284890324E0
5.082921254E1,-7.546174446E0,-5.339223005E0,-3.283910039E0
5.084910154E1,-7.540934172E0,-5.356057139E0,-3.268496486E0
5.086898954E1,-7.533204737E0,-5.373000031E0,-3.258497162E0
5.088887754E1,-7.560115378E0,-5.349328163E0,-3.235038133E0
5.090876654E1,-7.565001311E0,-5.351711488E0,-3.219630720E0
5.092865454E1,-7.565866699E0,-5.361461136E0,-3.201330689E0
5.094854254E1,-7.562139684E0,-5.365465309E0,-3.203427501E0
5.096843154E1,-7.539127967E0,-5.383265403E0,-3.227710987E0
5.098831954E1,-7.517221958E0,-5.415160795E0,-3.225446945E0
5.100820754E1,-7.496848505E0,-5.461735037E0,-3.194185976E0
5.102809654E1,-7.468045120E0,-5.526566625E0,-3.149835430E0
5.104798454E1,-7.426260332E0,-5.627279068E0,-3.069283310E0
5.106787354E1,-7.400752439E0,-5.722134939E0,-2.953330393E0
5.108776154E1,-7.352232828E0,-5.812597212E0,-2.897320791E0
5.110764954E1,-7.316680588E0,-5.847591044E0,-2.916837043E0
5.112753854E1,-7.316078324E0,-5.847648931E0,-2.918242714E0
5.114742654E1,-7.300173898E0,-5.843382218E0,-2.966213563E0
5.116731454E1,-7.272711865E0,-5.853836455E0,-3.012700682E0
5.118720354E1,-7.264918696E0,-5.865615086E0,-3.008595936E0
5.120709154E1,-7.269851992E0,-5.872865633E0,-2.982412105E0
5.122697954E1,-7.286545208E0,-5.871553518E0,-2.944018702E0
5.124686854E1,-7.314249315E0,-5.855681836E0,-2.906688031E0
5.126675654E1,-7.338486609E0,-5.838557096E0,-2.879932049E0
5.128664454E1,-7.369487377E0,-5.818611658E0,-2.840869140E0
5.130653354E1,-7.408804055E0,-5.790293593E0,-2.796103442E0
5.132642154E1,-7.424714913E0,-5.777427964E0,-2.780474711E0
5.134630954E1,-7.474558334E0,-5.717883428E0,-2.770000886E0
5.136619854E1,-7.507950028E0,-5.650211847E0,-2.818139259E0
5.138608654E1,-7.555491400E0,-5.558564928E0,-2.872806340E0
5.140597554E1,-7.612339785E0,-5.488941547E0,-2.856557220E0
5.142586354E1,-7.660155975E0,-5.444626669E0,-2.813208009E0
5.144575154E1,-7.746066776E0,-5.361861085E0,-2.735877120E0
5.146564171E1,-7.827961709E0,-5.275653246E0,-2.669569110E0
5.148552971E1,-7.889178548E0,-5.245081079E0,-2.546787522E0
5.150541771E1,-7.959484885E0,-5.231620789E0,-2.347941113E0
5.152530671E1,-8.038642151E0,-5.198367673E0,-2.143204365E0
5.154519471E1,-8.080861972E0,-5.179139104E0,-2.027880754E0
5.156508271E1,-8.082264134E0,-5.191005444E0,-1.991622170E0
5.158497171E1,-8.065562147E0,-5.217371124E0,-1.990441763E0
5.160485971E1,-8.050438909E0,-5.246789051E0,-1.974263102E0
5.162474771E1,-8.049091710E0,-5.273148884E0,-1.908443919E0
5.164463671E1,-8.059145413E0,-5.298142222E0,-1.793308150E0
5.166452471E1,-8.072786382E0,-5.320682654E0,-1.660289403E0
5.168441371E1,-8.071935028E0,-5.357247632E0,-1.542684939E0
5.170430171E1,-8.038260328E0,-5.436149960E0,-1.438997141E0
5.172418971E1,-7.968302486E0,-5.557903023E0,-1.360871177E0
5.174407871E1,-7.870038857E0,-5.719222441E0,-1.260581050E0
5.176396671E1,-7.756292971E0,-5.895320111E0,-1.149447553E0
5.178385471E1,-7.661776239E0,-6.035511199E0,-1.051623051E0
5.180374371E1,-7.587947540E0,-6.139739572E0,-9.811962618E-1
5.182363171E1,-7.517541216E0,-6.235112922E0,-9.198112417E-1
5.184351971E1,-7.441149682E0,-6.331239393E0,-8.836247975E-1
5.186340871E1,-7.338374342E0,-6.451630055E0,-8.722432653E-1
5.188329671E1,-7.202069898E0,-6.601120555E0,-8.896561273E-1
5.190318471E1,-7.028290649E0,-6.782391842E0,-9.156398381E-1
5.192307371E1,-6.787493538E0,-7.025022640E0,-9.028326816E-1
5.194296171E1,-6.490814002E0,-7.302098216E0,-8.858999491E-1
5.196285071E1,-6.180138570E0,-7.570430451E0,-8.547354591E-1
5.198273871E1,-5.871587432E0,-7.817944259E0,-8.002022063E-1
5.200262671E1,-5.560909077E0,-8.048069617E0,-7.354911438E-1
5.202251571E1,-5.288900113E0,-8.236563385E0,-6.501011107E-1
5.204240371E1,-5.019318913E0,-8.411364727E0,-5.398756504E-1
5.206229171E1,-4.602033245E0,-8.655561994E0,-3.723262075E-1
5.208218071E1,-4.036558083E0,-8.940106219E0,-1.296278740E-1
5.210206871E1,-3.370013213E0,-9.211438075E0,1.689046813E-1
5.212195671E1,-2.663522797E0,-9.430916238E0,4.467454388E-1
5.214184571E1,-1.997178925E0,-9.581983148E0,6.580176560E-1
5.216173371E1,-1.426943106E0,-9.679048682E0,7.182936054E-1
5.218162171E1,-1.004449469E0,-9.740813990E0,5.862910310E-1
5.220151071E1,-7.476486745E-1,-9.777226941E0,2.880368763E-1
5.222139871E1,-7.212867951E-1,-9.783325587E0,-4.907323702E-2
5.224128771E1,-9.311330592E-1,-9.762456290E0,-2.520170960E-1
5.226117571E1,-1.260190017E0,-9.725715310E0,-2.418161714E-1
5.228106371E1,-1.618239444E0,-9.675419315E0,-6.053972284E-2
5.230095271E1,-1.964857417E0,-9.607534311E0,2.659781821E-1
5.232084071E1,-2.366302540E0,-9.494187790E0,7.050547052E-1
5.234072871E1,-2.890195667E0,-9.292225546E0,1.239922983E0
5.236061771E1,-3.553081349E0,-8.947807587E0,1.883730224E0
5.238050571E1,-4.321965356E0,-8.409833341E0,2.613700427E0
5.240039371E1,-5.101029659E0,-7.672619900E0,3.368455807E0
5.242028271E1,-5.764662908E0,-6.784586302E0,4.119970661E0
5.244017071E1,-6.281312358E0,-5.787278768E0,4.825828115E0
5.246005971E1,-6.654106854E0,-4.717493827E0,5.450156965E0
5.247994654E1,-6.882226033E0,-3.678693282E0,5.944602199E0
5.249983454E1,-6.960413831E0,-2.704371153E0,6.362005688E0
5.251972354E1,-6.898440946E0,-1.801218556E0,6.738192154E0
5.253961154E1,-6.709530272E0,-1.022127502E0,7.083329905E0
5.255949954E1,-6.399576387E0,-4.447379800E-1,7.421841007E0
5.257938854E1,-6.032983448E0,-4.089628052E-2,7.735472206E0
5.259927654E1,-5.727314402E0,2.940756979E-1,7.959113587E0
5.261916454E1,-5.488434593E0,5.648019288E-1,8.111361634E0
5.263905354E1,-5.263944781E0,7.658650171E-1,8.242598881E0
5.265894154E1,-5.073740703E0,9.272259497E-1,8.344669631E0
5.267882954E1,-4.792152246E0,1.077669473E0,8.491761019E0
5.269871854E1,-4.299131102E0,1.369888899E0,8.710739245E0
5.271860654E1,-3.986696828E0,1.931546853E0,8.752798267E0
5.273849454E1,-3.900524365E0,2.700639752E0,8.586533275E0
5.275838354E1,-3.817563484E0,3.414763124E0,8.366701940E0
5.277827154E1,-3.654932829E0,3.936767746E0,8.208497334E0
5.279816054E1,-3.443483185E0,4.274232781E0,8.130772051E0
5.281804854E1,-3.207372032E0,4.491612671E0,8.110134888E0
5.283793654E1,-2.960414587E0,4.648416868E0,8.115679802E0
5.285782554E1,-2.715022441E0,4.796856624E0,8.115104436E0
5.287771354E1,-2.503844985E0,4.939283980E0,8.097551095E0
5.289760154E1,-2.314771320E0,5.057486613E0,8.080826889E0
5.291749054E1,-2.124315812E0,5.135858014E0,8.083708397E0
5.293737854E1,-1.917138437E0,5.210381362E0,8.087806125E0
5.295726654E1,-1.763542606E0,5.329861028E0,8.044786990E0
5.297715554E1,-1.629782724E0,5.472990342E0,7.976608456E0
5.299704354E1,-1.529857025E0,5.606678742E0,7.903214205E0
5.301693254E1,-1.411982127E0,5.742372737E0,7.827360030E0
5.303682054E1,-1.277605218E0,5.897461361E0,7.734583429E0
5.305670854E1,-1.154022488E0,6.081001368E0,7.610896692E0
5.307659754E1,-1.046857205E0,6.276672592E0,7.466162317E0
5.309648554E1,-9.474958344E-1,6.450099254E0,7.330387046E0
5.311637354E1,-8.564010385E-1,6.587838020E0,7.218245051E0
5.313626254E1,-7.762655327E-1,6.705844772E0,7.117946007E0
5.315615054E1,-7.092953253E-1,6.809651561E0,7.025783948E0
5.317603854E1,-6.529066779E-1,6.894327430E0,6.948241682E0
5.319592754E1,-6.045415067E-1,6.960947682E0,6.885916210E0
5.321581554E1,-5.612678716E-1,7.014517533E0,6.835029647E0
5.323570354E1,-5.348432808E-1,7.060473724E0,6.789680396E0
5.325559254E1,-5.215884835E-1,7.091928236E0,6.757855756E0
5.327548054E1,-5.076959742E-1,7.115151038E0,6.734461631E0
5.329536954E1,-4.857325897E-1,7.150321455E0,6.698735728E0
5.331525754E1,-4.510246504E-1,7.204538008E0,6.642839270E0
5.333514554E1,-4.139761439E-1,7.276477472E0,6.566399204E0
5.335503454E1,-3.885569453E-1,7.345216169E0,6.490988249E0
5.337492254E1,-3.776566390E-1,7.389991808E0,6.440612732E0
5.339481054E1,-3.768180021E-1,7.410640081E0,6.416892917E0
5.341469954E1,-3.781221139E-1,7.415734175E0,6.410928757E0
5.343458754E1,-3.810641039E-1,7.407529947E0,6.420232846E0
5.345447554E1,-3.856917365E-1,7.390779428E0,6.439232204E0
5.347436442E1,-3.943925396E-1,7.369561052E0,6.462981255E0
5.349425242E1,-4.023980722E-1,7.345311479E0,6.490036907E0
5.351414042E1,-4.168485155E-1,7.318479191E0,6.519371803E0
5.353402942E1,-4.421717832E-1,7.292301207E0,6.546977677E0
5.355391742E1,-4.727924822E-1,7.267913055E0,6.571910205E0
5.357380642E1,-5.067771573E-1,7.246279526E0,6.593231492E0
5.359369442E1,-5.441926132E-1,7.233513300E0,6.604258756E0
5.361358242E1,-6.005729283E-1,7.229574616E0,6.603685729E0
5.363347142E1,-6.886607205E-1,7.233070666E0,6.591247532E0
5.365335942E1,-7.970441251E-1,7.246761922E0,6.563936942E0
5.367324742E1,-9.148553610E-1,7.269352055E0,6.523470701E0
5.369313642E1,-1.032871469E0,7.286094972E0,6.487071199E0
5.371302442E1,-1.116632979E0,7.290351160E0,6.468385252E0
5.373291242E1,-1.161398531E0,7.289362396E0,6.461614176E0
5.375280142E1,-1.199623096E0,7.287389545E0,6.456853958E0
5.377268942E1,-1.252037683E0,7.292966620E0,6.440585250E0
5.379257742E1,-1.323714460E0,7.302050854E0,6.415912338E0
5.381246642E1,-1.398767712E0,7.307153134E0,6.394142570E0
5.383235442E1,-1.485953498E0,7.307162490E0,6.374435114E0
5.385224342E1,-1.563728191E0,7.309189720E0,6.353471677E0
5.387213142E1,-1.626510769E0,7.320182485E0,6.324989305E0
5.389201942E1,-1.675659101E0,7.342269173E0,6.286440951E0
5.391190842E1,-1.722986172E0,7.370161561E0,6.240844363E0
5.393179642E1,-1.759612254E0,7.398008341E0,6.197527020E0
5.395168442E1,-1.775362314E0,7.412625210E0,6.175531549E0
5.397157342E1,-1.783658198E0,7.413324537E0,6.172299793E0
5.399146142E1,-1.807027618E0,7.405889218E0,6.174428179E0
5.401134942E1,-1.835887428E0,7.402128289E0,6.170423421E0
5.403123842E1,-1.874201601E0,7.405792154E0,6.154486835E0
5.405112642E1,-1.918700374E0,7.408607004E0,6.137363264E0
5.407101442E1,-1.949574404E0,7.410492731E0,6.125345482E0
5.409090342E1,-1.965306337E0,7.418658952E0,6.110415786E0
5.411079142E1,-1.989380494E0,7.437216260E0,6.079990969E0
5.413068042E1,-2.027511064E0,7.468464950E0,6.028874609E0
5.415056842E1,-2.073993212E0,7.503755236E0,5.968945327E0
5.417045642E1,-2.121289001E0,7.534276532E0,5.913619557E0
5.419034542E1,-2.169291572E0,7.557228023E0,5.866734243E0
5.421023342E1,-2.219310116E0,7.579727524E0,5.818806370E0
5.423012142E1,-2.282595116E0,7.603333318E0,5.763261915E0
5.425001042E1,-2.351333229E0,7.618565900E0,5.715312408E0
5.426989842E1,-2.424052565E0,7.619821297E0,5.683166755E0
5.428978642E1,-2.494885882E0,7.614011503E0,5.660254440E0
5.430967542E1,-2.565339860E0,7.611504802E0,5.632062675E0
5.432956342E1,-2.633376892E0,7.619072853E0,5.590272040E0
5.434945142E1,-2.690590143E0,7.635751451E0,5.540048550E0
5.436934042E1,-2.742069907E0,7.657669154E0,5.484273130E0
5.438922842E1,-2.796340839E0,7.689135361E0,5.412371673E0
5.440911742E1,-2.857539259E0,7.731628831E0,5.319067653E0
5.442900542E1,-2.916117251E0,7.746174365E0,5.265847465E0
5.444889342E1,-2.897426333E0,7.704311224E0,5.337097542E0
5.446878317E1,-2.914498157E0,7.674049544E0,5.371290305E0
5.448867117E1,-2.953284785E0,7.665329592E0,5.362549887E0
5.450855917E1,-2.955076956E0,7.656231324E0,5.374546035E0
